mask_id,Slice_Seperation,file_name,DJID,Sex,Eye,Age_Months,Genotype,Experimental_Condition,Time_Condition,eGFP_Value,eGFP_Raw_Intensity,In_Rip,Length_um,WGA_Middle_Integral,GLUT1_Middle_Integral,WGA_Top_Integral,GLUT1_Top_Integral,WGA_Bottom_Integral,GLUT1_Bottom_Integral,GLUT1_Top_Surface_Integral,GLUT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,Top_Surface_Ratio,Bot_Surface_Ratio
48,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.618410270417918,False,4.35,360.7282163343349,19.520076481835563,130.91614313029226,3.141491395793499,91.63042884457798,2.0284075389237914,14.803332422835291,5.043977055449331,310.3141218246381,187.7721933897842,0.047704346601411894,0.02686221513628945
49,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.854738706820195,False,4.35,379.3979923235902,13.732211396516092,133.66873339238265,1.7407735459108356,94.18511957484499,1.9034543844109832,8.544139356362562,4.839681133746677,327.56687333923827,191.20932979037497,0.02608364902489389,0.02531090475058135
50,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,5.303027620396601,False,,,,129.99973441926346,1.169971671388102,,,4.890315155807365,,300.88004603399435,,0.01625337146902338,
51,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.66628242074928,False,,,,115.03688760806916,1.411527377521614,,,7.219596541786743,,304.6613832853026,,0.023697117317378863,
52,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.259907176008569,False,,,,113.24955373081042,1.6694037843627276,,,7.745448054266333,,283.40307033202424,,0.027330148700196018,
53,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.74643099932019,False,,,,139.22297756628146,1.7717539089055065,,,6.795717199184228,,319.9668592794018,,0.0212388158401432,
54,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,4.622796709753231,False,,,,114.44379161770468,11.63963963963964,,,42.44222483352919,,293.8711320015668,,0.14442461409684468,
55,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.5982752425440174,False,5.1,563.4789795185052,75.40531800215595,115.04311893639958,12.907294286740926,250.90082644628097,31.59072942867409,38.62306863097377,63.04814947897951,286.5088034495149,500.58893280632407,0.13480587041640224,0.12594794919961325
56,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,4.084624553039332,False,,,,101.7339094159714,8.550059594755663,,,29.609356376638853,,248.75983313468416,,0.11902788325399657,
57,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.62281181619256,False,,,,114.56509846827134,13.821115973741794,,,43.391958424507656,,282.8629649890591,,0.15340275608786758,
58,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,4.353083017568033,False,,,,129.54219772648983,10.21718911470892,,,35.847054770926626,,353.2921116086806,,0.10146576612679127,
59,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.7330176652704425,False,3.9,354.4869786924058,52.51083591331269,113.13203423784374,12.897650701147331,120.03788016754689,15.341558914587507,42.62174467310144,31.29557457657986,295.15024585685666,237.46303041340374,0.14440694280760427,0.13179135515156537
60,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.799105002397315,False,,,,114.17452453252358,12.478024612434075,,,43.460763944382286,,293.3810132651431,,0.14813761620321564,
61,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.5604395604395602,False,3.5999999999999996,413.08967817896394,67.26687598116169,112.14187598116169,12.71899529042386,209.24391679748825,28.280416012558867,40.906397174254316,58.46546310832025,276.3016091051805,409.5731946624804,0.14804979712833438,0.14274728881244356
62,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.4241512677266868,False,4.35,459.90674688440055,73.35754189944134,107.80747743876235,12.255694026643747,208.26987537602062,27.60421143102707,39.114310270734855,59.48302535453373,264.27417275461966,422.16373012462395,0.14800655646003197,0.14090036900369005
63,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,4.136515912897822,False,,,,140.81574539363484,18.34547738693467,,,55.961055276381906,,328.02680067001677,,0.17059903386576247,
65,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,4.005556658067077,False,,,,124.26671958721968,14.916451676920023,,,49.39114903750745,,321.77555070450484,,0.1534956553702387,
66,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,True,7.29979633401222,False,,,,122.1551934826884,13.49877800407332,,,42.878207739307534,,307.95702647657845,,0.1392343867905499,
67,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.5544166415435634,False,,,,136.14139282484174,7.029544769369912,,,23.402773590593917,,342.67651492312325,,0.06829406910433924,
68,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.5248488918737406,False,,,,83.90127602417729,7.103089321692411,,,10.950973807924782,,166.00805910006713,,0.06596651913943348,
69,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,4.047944188808075,False,,,,166.5686507347484,17.380139527979814,,,60.13834050764435,,415.03725693929056,,0.14489865548730982,
