DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
3603,het,L,Male,3.0,0,Light Flicker,0,,90,1003,,362558,,354,,,281104,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,606,291.0,223645,108473.0,155,2668.0,338.0,173428,572393.0,174750.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,2881,1282.0,464899,317388.0,1024,8709.0,1566.0,329662,1272788.0,479948.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,2.55,90,1439,1105.0,456840,333008.0,416,3271.0,2047.0,329449,1068159.0,504961.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,1648,1869.0,568932,455366.0,308,8055.0,2441.0,377106,1463394.0,698492.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,266,220.0,173779,98447.0,94,1834.0,404.0,136662,413151.0,154231.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,610,,348355,,194,,,280919,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,352,401.0,248006,127613.0,154,1824.0,697.0,220264,562487.0,199447.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,844,,392913,,329,,,329408,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,654,337.0,227405,108783.0,219,3015.0,394.0,164002,638557.0,169448.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,460,268.0,156776,84991.0,85,2589.0,336.0,116870,363642.0,135996.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.6499999999999995,90,2092,136.0,117555,53681.0,503,15611.0,282.0,79812,359789.0,84622.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,3.0,90,718,690.0,337327,239288.0,174,2115.0,1106.0,221429,882347.0,367860.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,789,744.0,347256,185494.0,319,3338.0,1168.0,309850,812506.0,278732.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,739,416.0,229680,120317.0,173,3893.0,343.0,150349,683368.0,188589.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,1491,911.0,380852,203781.0,398,5128.0,937.0,258801,975323.0,324198.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,557,509.0,226569,114350.0,125,2326.0,486.0,171892,503660.0,187985.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,468,169.0,155006,72452.0,181,1570.0,177.0,131121,318406.0,112389.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,2806,,606197,,797,,,465124,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,1181,1956.0,373167,210331.0,244,7020.0,1859.0,229952,1075055.0,322958.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1208,676.0,331292,158026.0,303,4465.0,819.0,256620,760649.0,246318.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,625,515.0,319620,166223.0,231,1650.0,799.0,233276,668414.0,271283.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.95,90,130,24.0,55224,30710.0,34,495.0,44.0,34349,167612.0,47115.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.5,90,668,223.0,248528,127871.0,169,3521.0,154.0,163153,744611.0,197351.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,602,173.0,270255,148468.0,99,1747.0,361.0,185196,808071.0,232658.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,3.15,90,473,849.0,313741,231609.0,154,2138.0,1222.0,250986,814530.0,323920.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.95,90,215,118.0,85320,43525.0,48,1238.0,152.0,52177,293539.0,70561.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,97,,49938,,35,,,44430,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,1050,,381745,,178,,,277336,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,669,225.0,209896,113505.0,133,3699.0,212.0,131339,509251.0,185035.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,1793,1487.0,648298,393415.0,394,6554.0,2264.0,436522,1751070.0,661161.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,1101,243.0,255894,140756.0,318,4417.0,275.0,185286,773227.0,218253.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,2055,,538994,,919,,,426675,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,917,404.0,278323,149780.0,182,4906.0,411.0,176463,841207.0,229997.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1343,676.0,328340,174169.0,436,5366.0,679.0,246008,802912.0,276686.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,1319,,636397,,602,,,532600,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,693,277.0,343300,153618.0,270,3002.0,442.0,268977,1011692.0,237128.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,5883,1080.0,410048,224877.0,3806,8499.0,1608.0,304834,918897.0,359884.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,581,287.0,175860,86757.0,104,3098.0,246.0,112319,507118.0,139112.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,919,398.0,313534,174827.0,267,4203.0,380.0,222434,911396.0,272862.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,1537,864.0,411690,247009.0,324,5311.0,1147.0,296653,969086.0,398411.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,842,365.0,241530,124819.0,86,4310.0,296.0,152438,687048.0,192727.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.6499999999999995,90,869,268.0,243549,139863.0,177,4180.0,326.0,148407,864042.0,209537.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,863,252.0,249175,106505.0,307,2611.0,351.0,200993,656018.0,166789.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,3.3,90,1091,772.0,319088,223188.0,152,4549.0,787.0,211029,921518.0,342514.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,,90,1032,,343108,,492,,,337124,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,4.2,90,1060,241.0,195229,136057.0,304,3621.0,197.0,138508,632645.0,198798.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,1074,624.0,280689,198685.0,154,6402.0,473.0,171343,903145.0,276558.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,1035,504.0,284781,165546.0,235,4276.0,367.0,192032,778352.0,256616.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,924,,509374,,390,,,437120,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,455,515.0,287648,190586.0,99,2858.0,506.0,208017,822352.0,292480.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.8,90,833,89.0,238071,117661.0,147,5095.0,79.0,163751,713250.0,177334.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,383,113.0,307500,143759.0,118,1070.0,229.0,247082,852875.0,224152.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1058,438.0,302025,172774.0,220,4329.0,411.0,204628,770181.0,263764.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,4.35,90,901,247.0,314314,180308.0,216,4237.0,206.0,206298,983055.0,260028.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,1702,,340878,,538,,,230633,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,281,147.0,160178,78990.0,112,1661.0,140.0,127430,393528.0,119075.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,2.85,90,1497,923.0,532231,373166.0,374,4294.0,1005.0,394952,1317758.0,561750.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,499,167.0,235551,123770.0,228,1596.0,129.0,208845,569270.0,181268.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,1156,,338740,,194,,,224073,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,602,451.0,252892,137450.0,103,2816.0,400.0,169265,627605.0,213733.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,407,508.0,251809,138221.0,140,3308.0,348.0,203648,734760.0,214141.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,807,236.0,342393,203362.0,130,4014.0,312.0,227949,1056703.0,293178.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,754,312.0,301811,143748.0,198,3299.0,264.0,226831,700887.0,226240.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,554,130.0,209712,113896.0,114,2438.0,112.0,143835,671641.0,182060.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,639,,307786,,168,,,229563,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,1273,994.0,475945,274815.0,297,5436.0,934.0,349677,1095122.0,435219.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,540,169.0,276961,137734.0,70,3805.0,148.0,186623,694442.0,199166.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,843,99.0,354544,196394.0,203,2292.0,163.0,229197,1219978.0,303333.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,564,,527779,,186,,,415389,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,765,525.0,313370,151063.0,267,2906.0,436.0,241601,860837.0,237984.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1074,249.0,339893,164442.0,225,3216.0,273.0,236050,799831.0,259536.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,431,167.0,255550,113416.0,109,1822.0,122.0,189664,725329.0,179486.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,889,680.0,398738,241060.0,192,4042.0,606.0,297662,867479.0,369115.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,412,171.0,221165,118234.0,80,2387.0,121.0,146553,641852.0,183527.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,1864,,651080,,364,,,466537,,,3603L_GLUT1_WGA_0002
