DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3603,het,L,Male,3.0,0,Light Flicker,0,2.4,90,1050,532,381745,251653,178,2634,695,277336,769777,335603
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,669,225,209896,133056,133,3699,212,131339,509251,185035
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,1793,1058,648298,464103,394,8221,1309,436522,2211837,605495
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,1101,243,255894,163815,318,4417,275,185286,773227,218253
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,2055,931,538994,298321,919,5539,867,426675,1437297,399726
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,917,404,278323,174125,182,4906,411,176463,841207,229997
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,0,1343,6637,377172,0,436,2482,2042,255379,438118
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,1319,11237,735842,0,603,1543,3515,567292,945157
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,693,277,343300,178533,270,3002,442,268977,1011692,237128
3603,het,L,Male,3.0,0,Light Flicker,0,2.4,90,1,5883,7915,474909,0,3811,6553,2591,319698,584547
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,581,287,175860,101269,104,3098,246,112319,507118,139112
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,919,398,313534,203834,267,4203,380,222434,911396,272862
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,1537,864,411690,288365,324,5311,1147,296653,969086,398411
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,842,365,241530,145143,86,4310,296,152438,687048,192727
3603,het,L,Male,3.0,0,Light Flicker,0,4.6499999999999995,90,869,268,243549,162297,177,4180,326,148407,864042,209537
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,863,252,249175,123811,307,2611,351,200993,656018,166789
3603,het,L,Male,3.0,1,Light Flicker,0,2.25,90,2,1091,6792,376810,0,154,2650,2122,220470,505511
3603,het,L,Male,3.0,1,Light Flicker,0,2.4,90,1032,741,343108,171901,492,2548,919,337124,604498,240658
3603,het,L,Male,3.0,1,Light Flicker,0,4.2,90,1060,241,195229,157796,304,3621,197,138508,632645,198798
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,1074,624,280689,229000,154,6402,473,171343,903145,276558
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,1035,504,284781,192644,235,4276,367,192032,778352,256616
3603,het,L,Male,3.0,0,Light Flicker,0,2.55,90,924,587,509374,304295,390,2223,816,437120,992115,428619
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,455,515,287648,221767,99,2858,506,208017,822352,292480
3603,het,L,Male,3.0,0,Light Flicker,0,4.8,90,833,89,238071,136264,147,5095,79,163751,713250,177334
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,383,113,307500,167222,118,1070,229,247082,852875,224152
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1058,438,302025,200778,220,4329,411,204628,770181,263764
3603,het,L,Male,3.0,1,Light Flicker,0,4.35,90,901,247,314314,208120,216,4237,206,206298,983055,260028
