DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3203,homo,L,Female,4.5,0,Light Flicker,0,4.8,385423,322692,2182174,1708073,188541,2142867,447635,1123761,7243894,2255611
3203,homo,L,Female,4.5,0,Light Flicker,0,3.3,9997,252558,111552,1442728,11971,178597,442657,143905,1085636,1499208
3203,homo,L,Female,4.5,0,Light Flicker,0,4.6499999999999995,680579,329921,3223760,1725870,390581,2156010,474526,2134857,8105752,2313095
3203,homo,L,Female,4.5,0,Light Flicker,0,5.3999999999999995,508449,315918,2764908,1627768,253847,2549129,414662,1446030,9371933,2092838
3203,homo,L,Female,4.5,1,Light Flicker,0,5.1,370534,237729,1831303,1156247,219888,1884218,313117,1243310,5523449,1488786
3203,homo,L,Female,4.5,0,Light Flicker,0,4.2,687171,454864,3775593,2126041,418499,2456977,619803,2523580,9109740,2921817
3203,homo,L,Female,4.5,0,Light Flicker,0,4.95,205643,129804,1272505,867411,109652,842339,187697,685509,3897900,1148591
3203,homo,L,Female,4.5,0,Light Flicker,0,4.95,257119,133014,1189729,698756,118475,1164384,190012,622571,3567694,934653
3203,homo,L,Female,4.5,0,Light Flicker,0,4.8,245534,144611,1447422,928711,151564,868036,213624,962258,3969366,1192478
3203,homo,L,Female,4.5,0,Light Flicker,0,4.2,543149,344133,2990194,2369220,278238,1998348,543091,1625489,11063864,3245104
3203,homo,L,Female,4.5,0,Light Flicker,0,4.05,8719,312259,120612,1928557,3444,193646,540008,47802,1363933,2357471
3203,homo,L,Female,4.5,0,Light Flicker,0,5.55,218057,142970,1221206,631260,120116,1335950,186592,692705,3750131,844415
3203,homo,L,Female,4.5,1,Light Flicker,0,4.2,8966,409505,125156,2645915,2190,255001,735709,31080,1844197,3227193
3203,homo,L,Female,4.5,0,Light Flicker,0,6.0,262899,134013,1495913,735746,136429,1118638,179963,846910,4229131,929475
3203,homo,L,Female,4.5,0,Light Flicker,0,3.15,18240,406740,209750,2547460,20995,272285,675201,270155,1743169,3000849
3203,homo,L,Female,4.5,1,Light Flicker,0,4.5,328127,282289,1860887,1336203,173449,1503005,395966,1056272,5507559,1792596
3203,homo,L,Female,4.5,0,Light Flicker,0,6.45,114458,55807,675344,331203,64914,582769,74586,396264,2023374,406637
3203,homo,L,Female,4.5,0,Light Flicker,0,5.25,199395,116176,1195665,684420,106993,794723,160603,684030,3607537,862045
3203,homo,L,Female,4.5,0,Light Flicker,0,4.8,236779,156902,1390702,932492,127885,1042708,222588,798087,4227566,1239615
3203,homo,L,Female,4.5,0,Light Flicker,0,3.15,17937,445968,213086,2781333,20578,291064,687194,273708,1909557,2989718
3203,homo,L,Female,4.5,0,Light Flicker,0,3.15,13801,328133,145990,1967125,15723,206601,623375,187375,1299739,2112939
3203,homo,L,Female,4.5,0,Light Flicker,0,4.95,518114,304272,3060023,1585710,288342,1933932,420682,1836110,8250246,2093182
3203,homo,L,Female,4.5,0,Light Flicker,0,4.8,289035,162992,1674599,948929,155605,1114938,233349,978550,4554024,1248357
3203,homo,L,Female,4.5,0,Light Flicker,0,3.15,16998,397644,180318,2449494,19510,255879,750347,231509,1627671,2706087
3203,homo,L,Female,4.5,0,Light Flicker,0,4.2,8077,338931,105367,2087062,1923,249188,601823,26168,1728046,2148454
3203,homo,L,Female,4.5,0,Light Flicker,0,4.95,68795,43497,422651,237704,39951,353133,57832,251981,1229136,320444
3203,homo,L,Female,4.5,1,Light Flicker,0,4.8,381214,249770,2302548,1225966,222191,1484595,344135,1438840,6202345,1598167
3203,homo,L,Female,4.5,0,Light Flicker,0,4.2,8133,334497,120468,2283607,1960,247800,526002,29874,1840639,2480269
3203,homo,L,Female,4.5,0,Light Flicker,0,4.2,9602,406133,129942,2654759,2416,300179,657163,32217,2134618,2956426
3203,homo,L,Female,4.5,0,Light Flicker,0,4.6499999999999995,400912,252343,2339732,1285302,243568,1746441,355875,1539494,6305586,1739473
3203,homo,L,Female,4.5,0,Light Flicker,0,4.2,7030,309845,97599,2301530,1720,235919,454663,24126,1746951,2877844
3203,homo,L,Female,4.5,0,Light Flicker,0,4.2,9705,428839,143131,3066985,2386,323016,661204,35414,2503377,3514521
3203,homo,L,Female,4.5,0,Light Flicker,0,3.0,20741,452887,256946,3193493,24142,264644,798971,328953,1867578,4079111
3203,homo,L,Female,4.5,0,Light Flicker,0,4.6499999999999995,252127,184310,1347130,937246,143413,959478,262257,823244,4119951,1233159
3203,homo,L,Female,4.5,0,Light Flicker,0,5.55,190824,92046,1228273,538974,90610,721382,138702,617872,3649234,719405
3203,homo,L,Female,4.5,0,Light Flicker,0,3.0,10585,201101,127710,1406042,12340,122264,380304,164122,880608,1904579
3203,homo,L,Female,4.5,0,Light Flicker,0,3.0,29958,612439,355820,4368974,34960,373743,1151887,454804,2627434,5873709
3203,homo,L,Female,4.5,0,Light Flicker,0,3.15,10389,248122,135184,1581211,12201,180284,374892,173979,1235633,1748491
3203,homo,L,Female,4.5,0,Light Flicker,0,4.05,9264,384942,134005,2666883,2221,247905,661366,33196,1875520,3108614
3203,homo,L,Female,4.5,0,Light Flicker,0,3.0,7023,157912,83890,987478,8049,94974,261803,107500,608417,1194298
3203,homo,L,Female,4.5,0,Light Flicker,0,3.0,8024,167993,96875,1162602,9286,102722,284693,124466,735291,1320400
3203,homo,L,Female,4.5,0,Light Flicker,0,3.0,6718,141479,90346,1043483,7876,86894,222266,115860,653044,1232757
3203,homo,L,Female,4.5,0,Light Flicker,0,5.55,62335,32626,384761,201860,33123,267248,46386,210586,1020747,257323
3203,homo,L,Female,4.5,0,Light Flicker,0,3.0,2028,41374,24382,274272,2324,25482,73268,31179,178206,318758
3203,homo,R,Female,4.5,0,Dark,0,3.15,80132,59067,1084200,1002438,53982,174292,104708,795732,2774056,1304011
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,77116,35766,995911,638075,46339,273364,47371,732794,2649855,847002
3203,homo,R,Female,4.5,1,Dark,0,4.6499999999999995,116647,48253,1392802,918170,64712,429610,65037,1009248,4411511,1220202
3203,homo,R,Female,4.5,0,Dark,0,4.5,69104,30720,822127,550215,40864,263365,38053,608243,2476205,691748
3203,homo,R,Female,4.5,1,Dark,0,4.35,142402,72303,1691523,1113778,80225,594611,87589,1212324,4526065,1428439
3203,homo,R,Female,4.5,0,Dark,0,4.8,80285,41025,1094673,762210,46051,356979,53042,802283,3252251,1030584
3203,homo,R,Female,4.5,0,Dark,0,6.0,56258,18216,705062,350972,33503,235385,24200,524761,2293241,452678
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,107640,35559,1219329,681555,58882,351438,48925,844604,3422828,917897
3203,homo,R,Female,4.5,0,Dark,0,4.8,104774,40426,1270063,720565,63455,373488,58543,924522,3754529,994143
3203,homo,R,Female,4.5,0,Dark,0,4.05,71013,35290,752445,471320,38044,185243,54146,502816,2558861,591145
3203,homo,R,Female,4.5,0,Dark,0,4.5,98099,34966,1089027,539695,53634,307328,47197,766393,2782149,743147
3203,homo,R,Female,4.5,1,Dark,0,4.8,123745,40807,1175826,669066,66827,463950,55012,809304,3491705,906480
3203,homo,R,Female,4.5,0,Dark,0,4.05,227601,87497,2080230,1663670,143495,708417,116352,1715614,6090609,2173267
3203,homo,R,Female,4.5,1,Dark,0,4.6499999999999995,191060,82118,1914765,1075544,99873,749232,114417,1288714,5953805,1474859
3203,homo,R,Female,4.5,0,Dark,0,4.35,260148,95644,2816707,1654793,136247,948473,123439,1859686,7294877,2132002
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,78062,32053,805742,588932,43303,365662,43840,557587,2389418,781999
3203,homo,R,Female,4.5,0,Dark,0,4.5,75063,30852,865910,578739,40352,260510,40094,570361,2383772,743832
3203,homo,R,Female,4.5,1,Dark,0,4.6499999999999995,166966,85980,1630232,1128688,88411,828168,105858,1085452,5394910,1542561
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,92301,38418,853014,607410,50365,435504,47681,579636,2577657,815215
3203,homo,R,Female,4.5,0,Dark,0,4.5,174499,72164,1706943,925438,89117,656280,97916,1145462,4918956,1270049
3203,homo,R,Female,4.5,0,Dark,0,5.7,201658,68102,2029272,1057454,123517,762176,95676,1506338,7935968,1466361
3203,homo,R,Female,4.5,0,Dark,0,6.6,51422,21751,811592,355579,32959,206629,25856,550983,3132460,397846
3203,homo,R,Female,4.5,1,Dark,0,4.5,211293,77031,1712349,1262750,123351,688696,94566,1334653,5047314,1652230
3203,homo,R,Female,4.5,1,Dark,0,4.5,145121,53255,1232430,906277,86061,424732,67051,962044,3376624,1187409
3203,homo,R,Female,4.5,0,Dark,0,4.05,193898,72612,1808058,1374752,94070,665292,92407,1159499,5046655,1714511
3203,homo,R,Female,4.5,0,Dark,0,4.2,180444,74981,2012877,1232735,88752,697553,101024,1278780,5684172,1633151
3203,homo,R,Female,4.5,0,Dark,0,4.5,197545,104766,1790314,932770,112947,674904,147750,1377768,4381005,1330320
3203,homo,R,Female,4.5,1,Dark,0,4.35,227765,113776,2248944,1501129,110997,892768,147349,1431839,6582706,1994206
3203,homo,R,Female,4.5,0,Dark,0,3.0,114598,48716,1482327,770911,165103,185642,72092,2022587,3136582,1049055
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,102393,45630,1008267,665601,52386,510465,61363,652931,3094606,919576
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,250130,112903,2493773,1672681,120420,952465,144927,1516464,7380753,2275329
3203,homo,R,Female,4.5,0,Dark,0,3.3,160591,56912,1341481,920917,74940,483302,81432,822200,3145056,1326690
3203,homo,R,Female,4.5,0,Dark,0,4.8,145876,37237,1216550,627360,192784,309659,48027,1554506,3437692,816308
3203,homo,R,Female,4.5,1,Dark,0,3.4499999999999997,286024,144131,2425504,1758485,152195,890342,206188,1814741,5670840,2442723
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,112662,35393,1043841,695120,63318,396060,52709,794250,3215861,943403
3203,homo,R,Female,4.5,0,Dark,0,6.0,66407,32076,640659,376638,33954,430815,40105,409043,2212757,491552
3203,homo,R,Female,4.5,1,Dark,0,4.95,117892,57124,1032652,817257,64412,480613,75822,784800,3349926,1133091
3203,homo,R,Female,4.5,0,Dark,0,5.7,111184,47779,950609,736532,66114,548765,60126,751042,3615414,937339
3203,homo,R,Female,4.5,0,Dark,0,4.05,86781,29034,878445,526712,45860,268775,40222,613184,2111436,675414
3203,homo,R,Female,4.5,1,Dark,0,3.3,196296,79721,1702559,1044620,101848,604177,110059,1206162,3566335,1483518
3203,homo,R,Female,4.5,0,Dark,0,5.85,38184,19300,281406,295553,23575,201346,23006,230948,1146813,383181
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,249419,88022,2244073,1600085,131008,884510,127657,1648191,7947230,2198189
3203,homo,R,Female,4.5,0,Dark,0,5.7,64700,28563,663675,442180,36659,340852,35342,476217,2722735,563859
3203,homo,R,Female,4.5,0,Dark,0,5.25,155388,47405,1671405,876877,88296,626685,67312,1190313,6332618,1189487
3203,homo,R,Female,4.5,0,Dark,0,4.35,119173,56505,1014212,735285,63334,630450,64217,731746,2732259,927271
3203,homo,R,Female,4.5,0,Dark,0,5.85,35718,20176,277191,312815,17689,201089,24194,192315,1223596,396693
3203,homo,R,Female,4.5,0,Dark,0,5.7,87220,26964,862253,531692,45660,354682,34551,625238,3018424,645593
3203,homo,R,Female,4.5,0,Dark,0,5.3999999999999995,115843,55703,1610654,935504,63534,409722,75860,1126488,7313499,1177172
3203,homo,R,Female,4.5,0,Dark,0,4.95,224022,95522,1980256,1267725,118124,1031580,126722,1414161,6089915,1744982
3203,homo,R,Female,4.5,0,Dark,0,4.05,36342,23989,603624,380182,19629,108654,38709,398750,1818651,487246
3203,homo,R,Female,4.5,0,Dark,0,4.05,112221,47554,1321126,824708,57298,374047,65612,887984,3254817,1082374
3203,homo,R,Female,4.5,0,Dark,0,4.8,77082,35268,635410,466932,40527,391846,47112,447899,1896216,661501
3203,homo,R,Female,4.5,0,Dark,0,4.2,140291,53595,1321290,839108,70895,519553,74466,894614,3609556,1135009
3203,homo,R,Female,4.5,0,Dark,0,3.75,121164,75188,1815183,1276422,63450,362831,115015,1139322,6375659,1683360
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,117719,50581,1247222,750091,60033,504264,66415,822692,4047451,1047050
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,174287,73103,1636830,1207567,89749,694653,98708,1101010,5215674,1622988
3203,homo,R,Female,4.5,1,Dark,0,4.5,168441,63614,1545302,989211,88707,711634,88289,1030006,4633035,1346177
3203,homo,R,Female,4.5,1,Dark,0,5.1,92637,35726,1048736,615425,49131,392430,54712,714829,3289798,841779
3203,homo,R,Female,4.5,0,Dark,0,4.05,109436,55507,1388258,859789,66645,289871,81633,1001385,4691973,1110700
3203,homo,R,Female,4.5,0,Dark,0,4.5,222254,119644,2375731,1280894,114406,961015,162083,1501947,6628174,1774914
3203,homo,R,Female,4.5,0,Dark,0,4.35,60015,30298,628948,459774,32553,236803,42165,418487,1925851,637299
3203,homo,R,Female,4.5,0,Dark,0,5.7,126895,60310,1483930,937373,68175,628702,77139,1018527,5119751,1225409
3203,homo,R,Female,4.5,0,Dark,0,4.2,112483,27787,358566,530910,92826,236462,42064,354516,1574292,755653
3203,homo,R,Female,4.5,0,Dark,0,4.35,108644,70363,975189,696250,56029,555578,79095,625860,2838906,981935
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,58641,12496,177512,274545,56657,110453,18414,191526,831073,354470
3203,homo,R,Female,4.5,0,Dark,0,3.3,61471,35198,350253,545024,41668,193826,46522,328168,1219609,729097
3203,homo,R,Female,4.5,0,Dark,0,3.5999999999999996,30572,12581,444652,315006,15614,71870,19090,284373,1184304,421616
3203,homo,R,Female,4.5,1,Dark,0,4.8,56100,22736,741637,402864,27977,229579,32732,460735,2228873,552591
3203,homo,R,Female,4.5,0,Dark,0,5.25,61220,14608,664518,363282,46891,130177,17776,537358,1558897,441936
3203,homo,R,Female,4.5,0,Dark,0,3.3,83290,28691,1236782,663699,51583,202966,41991,817050,2594300,908507
3203,homo,R,Female,4.5,1,Dark,0,3.15,66467,28618,582906,441181,39887,155355,34370,385783,1290126,582622
3203,homo,R,Female,4.5,0,Dark,0,6.8999999999999995,114933,17317,1663573,482294,73379,432121,15920,1103830,6650840,441826
3203,homo,R,Female,4.5,0,Dark,0,3.3,89352,30242,1305242,709785,55153,223531,43565,864187,2788579,941196
3203,homo,R,Female,4.5,0,Dark,0,5.1,50324,20988,848567,440715,37433,167810,25358,636648,3337173,508151
3203,homo,R,Female,4.5,1,Dark,0,4.6499999999999995,88430,34213,1145572,649881,51938,265600,44198,739673,2864461,858049
3203,homo,R,Female,4.5,1,Dark,0,5.3999999999999995,79553,30184,1054008,727135,50044,309780,39982,702798,3799224,913594
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,68555,28965,967328,586630,39942,254229,38040,625031,2527140,743704
3203,homo,R,Female,4.5,0,Dark,0,5.25,62081,25728,943181,559538,45579,179499,33866,716579,3542658,661836
3203,homo,R,Female,4.5,1,Dark,0,4.35,113102,50294,1551106,952020,65790,472763,66395,971909,4159303,1264466
3203,homo,R,Female,4.5,0,Dark,0,4.35,85664,34431,1163915,804588,61005,297017,46345,917885,3225154,1051348
3203,homo,R,Female,4.5,0,Dark,0,3.75,49395,22499,930033,534223,29829,117364,31816,577519,1963708,679393
3203,homo,R,Female,4.5,0,Dark,0,3.9,140526,64451,1597254,1078712,98909,385098,90583,1271868,4069524,1495800
3203,homo,R,Female,4.5,0,Dark,0,3.9,37404,19965,546198,338624,27166,103660,30169,437290,1168962,465439
3203,homo,R,Female,4.5,0,Dark,0,3.75,18411,8335,286384,174557,12892,50562,10930,223145,607081,234544
3203,homo,R,Female,4.5,0,Dark,0,5.25,66045,13483,774836,322656,43962,146741,20820,563959,1860648,439129
3203,homo,R,Female,4.5,0,Dark,0,4.95,73339,33887,1144118,696659,52143,248999,44108,878261,3031426,907602
3203,homo,R,Female,4.5,1,Dark,0,5.1,102670,38541,1238565,691569,56577,395334,53264,758472,3410651,916492
3203,homo,R,Female,4.5,0,Dark,0,3.4499999999999997,85674,33954,1018549,720094,47201,244154,49901,620414,2401761,984506
3203,homo,R,Female,4.5,1,Dark,0,5.1,81255,34088,1278972,686026,58321,256529,46420,1004240,3327293,903345
3203,homo,R,Female,4.5,0,Dark,0,5.1,87389,25727,914414,523318,46680,284632,37527,554199,2448067,705080
3203,homo,R,Female,4.5,0,Dark,0,4.8,129917,33853,1624351,785018,86330,337963,52365,1207287,4594643,1059725
3203,homo,R,Female,4.5,0,Dark,0,5.3999999999999995,74042,27830,863659,541934,48928,267326,38268,650009,2437882,698973
3203,homo,R,Female,4.5,0,Dark,0,3.4499999999999997,74692,47803,1181448,691223,49452,179041,73037,826024,2859418,964037
3203,homo,R,Female,4.5,0,Dark,0,5.55,51410,17178,669655,383512,34060,156287,24034,488946,1812686,492643
3203,homo,R,Female,4.5,0,Dark,0,5.55,165915,60097,2114909,883740,105416,758234,77596,1476134,5891831,1192375
3203,homo,R,Female,4.5,0,Dark,0,3.9,90335,32772,1294588,708330,56764,195308,48895,875529,3376034,955419
3203,homo,R,Female,4.5,0,Dark,0,3.9,257656,102648,2721070,1473684,161049,736673,129995,1958482,5871665,1978288
3203,homo,R,Female,4.5,0,Dark,0,4.8,75847,35955,957240,651853,49438,372508,48040,704534,2424112,855191
3203,homo,R,Female,4.5,0,Dark,0,4.95,85117,42520,1242377,789100,57982,333467,58960,919640,3717166,1035959
3203,homo,R,Female,4.5,0,Dark,0,5.3999999999999995,32084,11179,581643,225840,20084,73741,19394,381564,1618932,300693
3203,homo,R,Female,4.5,0,Dark,0,5.3999999999999995,43235,19644,684973,365692,27932,170260,25720,495587,1740391,471595
3203,homo,R,Female,4.5,0,Dark,0,5.55,84441,23308,1203338,591987,52888,200211,34976,836430,3438004,785580
3203,homo,R,Female,4.5,0,Dark,0,4.05,116155,48059,1371996,850654,70838,350420,67052,981775,3085850,1113288
3203,homo,R,Female,4.5,0,Dark,0,4.2,68926,38887,1051268,672710,45807,294603,51775,752395,2487001,915700
3203,homo,R,Female,4.5,1,Dark,0,4.6499999999999995,244732,98530,2935203,1679425,147368,930130,135701,2078786,7841224,2278293
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,85379,48996,1317445,835914,69624,314059,63864,1093267,3908966,1098053
3203,homo,R,Female,4.5,0,Dark,0,4.5,119203,49790,1511795,880791,76069,410055,67536,1079541,3772954,1201005
3203,homo,R,Female,4.5,0,Dark,0,5.7,46750,15848,637427,278867,29390,181849,21087,460113,1707833,367582
3203,homo,R,Female,4.5,0,Dark,0,4.05,209512,91304,2384369,1557939,129060,702710,115808,1685877,5604043,2071803
3203,homo,R,Female,4.5,0,Dark,0,4.5,254484,113120,2828233,1686795,148022,962516,151384,1991482,7035929,2337280
3203,homo,R,Female,4.5,0,Dark,0,3.9,177154,83316,1973652,1132941,104039,682523,102641,1370969,4221125,1544017
3203,homo,R,Female,4.5,0,Dark,0,4.2,63843,29249,979884,573343,39701,202526,39065,666225,2215139,758480
3203,homo,R,Female,4.5,0,Dark,0,4.5,82330,31086,932216,595577,48913,269656,41876,642670,2198480,785051
3203,homo,R,Female,4.5,0,Dark,0,4.5,117526,45671,1323647,736818,89301,400837,60850,1036986,3957445,983838
3203,homo,R,Female,4.5,0,Dark,0,3.9,98657,63168,1155866,799187,57315,401071,72990,779197,2707871,1060787
3203,homo,R,Female,4.5,0,Dark,0,4.5,361869,34909,1170663,762702,174624,659928,50065,793614,2966590,1005809
3203,homo,R,Female,4.5,1,Dark,0,4.8,79281,32064,917737,698918,47231,225500,46570,635104,2565545,933674
3203,homo,R,Female,4.5,0,Dark,0,3.9,125595,67660,1646008,1120642,75670,456441,87277,1116282,4195563,1506053
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,120216,50742,1468233,879914,69741,455182,70648,986747,3574839,1208940
3203,homo,R,Female,4.5,0,Dark,0,4.2,47065,21218,613026,389007,28712,127899,27385,416657,1390534,520446
3203,homo,R,Female,4.5,0,Dark,0,5.85,89005,17647,1193765,536133,52207,275036,26172,813606,3391518,683622
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,163881,82888,2365688,1327236,92924,645913,107996,1537067,5732304,1750957
3203,homo,R,Female,4.5,0,Dark,0,4.5,106215,56260,1642109,1024086,62114,364946,75876,1105305,3922816,1375965
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,133121,61914,1581542,1022504,78740,629292,79940,1070231,3958938,1399158
3203,homo,R,Female,4.5,0,Dark,0,4.35,64574,34165,939543,596587,38802,232631,43449,636848,2296012,792713
3203,homo,R,Female,4.5,0,Dark,0,4.35,26973,15335,431438,286099,16907,80697,19828,293149,1002638,382101
3203,homo,R,Female,4.5,0,Dark,0,4.5,120463,59140,1622761,985381,69245,477967,79869,1044627,4025763,1352992
3203,homo,R,Female,4.5,1,Dark,0,4.8,127198,58868,1535360,910786,73000,511411,85070,1031766,4148750,1252627
3203,homo,R,Female,4.5,0,Dark,0,4.5,83053,32974,1009171,633737,46473,250914,45118,653069,2417361,869554
3203,homo,R,Female,4.5,0,Dark,0,4.2,74818,40101,1085685,769778,42465,261804,55776,702228,2637164,1034567
3203,homo,R,Female,4.5,1,Dark,0,4.5,104153,50111,1289519,738980,58911,446044,67697,831959,3297519,1009223
3203,homo,R,Female,4.5,0,Dark,0,4.35,99147,45773,1409358,858810,58046,379063,62614,908727,3291847,1145050
3203,homo,R,Female,4.5,1,Dark,0,4.2,218540,85471,2004085,1342017,114103,648762,109548,1231908,5200933,1800878
3203,homo,R,Female,4.5,0,Dark,0,4.05,153316,70450,1879439,1351538,84582,633886,93783,1173102,5117167,1751411
3203,homo,R,Female,4.5,0,Dark,0,4.35,163501,79601,2047650,1500444,86892,647335,108422,1264844,5571777,1986836
3203,homo,R,Female,4.5,0,Dark,0,3.9,75446,34266,992685,718068,44690,262347,49535,643260,2380967,980728
3203,homo,R,Female,4.5,0,Dark,0,5.25,90005,36989,1121126,640478,48709,371996,51652,698206,3490181,865780
3203,homo,R,Female,4.5,0,Dark,0,3.5999999999999996,111015,49924,1301682,814673,60019,311837,75389,808797,2787600,1134744
3203,homo,R,Female,4.5,0,Dark,0,4.2,128801,64659,1529555,1069792,70492,464834,83149,921823,4051321,1438763
3203,homo,R,Female,4.5,0,Dark,0,4.5,122679,41780,1306371,854292,80549,404696,57687,1071277,3513654,1129580
3203,homo,R,Female,4.5,0,Dark,0,4.35,84552,45130,926707,745813,44561,292935,58256,567078,2628286,1008157
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,138237,61922,1641016,1027933,88869,610324,82867,1311191,4706861,1365594
3203,homo,R,Female,4.5,1,Dark,0,4.8,120179,52397,1306990,927821,75127,537616,69287,1042910,4190745,1186692
3203,homo,R,Female,4.5,0,Dark,0,4.35,107049,68178,1078463,800150,59411,663624,77303,657813,2864287,1051850
3203,homo,R,Female,4.5,0,Dark,0,5.1,100682,41199,1213676,825683,62476,383555,56523,967394,3722386,1071633
3203,homo,R,Female,4.5,0,Dark,0,3.9,140901,72305,1687967,1208906,90512,538208,93954,1355907,4053271,1577284
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,78151,28273,868256,567599,51390,265495,38757,716113,2219319,736169
3203,homo,R,Female,4.5,0,Dark,0,4.2,53020,24614,649374,588605,37126,184205,36354,526888,2143393,787949
3203,homo,R,Female,4.5,0,Dark,0,4.6499999999999995,95591,42102,1146577,805049,59067,357462,60260,916052,3346167,1084097
3203,homo,R,Female,4.5,0,Dark,0,4.2,99872,49432,1231268,1033972,63041,341910,66851,968665,3175553,1364175
3203,homo,R,Female,4.5,1,Dark,0,3.4499999999999997,244338,119320,2459194,1935244,153071,796570,154213,1879477,5949113,2576081
3203,homo,R,Female,4.5,0,Dark,0,4.35,69241,33268,801910,674086,43417,231636,44878,600196,2284640,877253
3203,homo,R,Female,4.5,0,Dark,0,4.2,117916,72772,1272426,1052071,73019,508793,96551,949107,3869093,1396304
3203,homo,R,Female,4.5,0,Dark,0,4.5,67686,35782,731743,487007,42690,346732,45861,550126,1747761,666175
3203,homo,R,Female,4.5,1,Dark,0,4.2,165612,78403,1553585,1213785,100156,735238,99271,1188211,4511535,1674132
3203,homo,R,Female,4.5,0,Dark,0,5.25,90246,37600,831778,609325,55107,459635,45063,646214,2541153,771410
3203,homo,R,Female,4.5,1,Dark,0,4.05,58067,37859,646871,568345,35353,230747,46113,483955,1845861,778336
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,29988,17205,860089,651577,29456,73710,25582,828205,2411714,797702
3318,homo,L,Female,3.3,0,Dark,0,5.3999999999999995,42781,7222,635876,262700,36081,161839,4513,603443,2893162,145950
3318,homo,L,Female,3.3,0,Dark,0,3.3,23951,12921,610106,466831,20664,60700,21143,524098,1755311,567373
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,68753,37476,1098141,746563,55674,229968,42353,1024755,2865459,912254
3318,homo,L,Female,3.3,0,Dark,0,4.05,79696,31658,1227519,792489,61266,263834,39353,1122134,3686674,959577
3318,homo,L,Female,3.3,0,Dark,0,3.3,82326,52428,1694540,1245049,67921,239047,67822,1580554,3822675,1642625
3318,homo,L,Female,3.3,0,Dark,0,4.05,41115,18990,833966,535132,34209,162080,22442,804700,2267191,652228
3318,homo,L,Female,3.3,0,Dark,0,5.25,55496,20854,1223688,596900,39892,263799,13046,965318,5785762,328407
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,67604,35241,1220299,811141,48062,240426,41939,974031,3129796,993958
3318,homo,L,Female,3.3,0,Dark,0,3.75,56518,28861,830215,573832,41207,239304,32901,727867,2041769,714357
3318,homo,L,Female,3.3,1,Dark,0,3.5999999999999996,70547,50581,1428197,1025947,55817,286035,65005,1287493,3671420,1339449
3318,homo,L,Female,3.3,0,Dark,0,3.75,63178,28927,1056774,664736,44590,169400,38754,885462,2364494,875260
3318,homo,L,Female,3.3,0,Dark,0,3.3,89017,63995,1895442,1286471,62753,300983,80588,1501656,4403485,1714243
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,72963,49352,1389502,1131683,47729,275825,60286,1038598,4053842,1398947
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,62733,32669,954588,841040,44138,217856,42267,795273,2776364,1027870
3318,homo,L,Female,3.3,1,Dark,0,4.2,96905,53808,1882603,1105287,63088,394440,67194,1387230,5298361,1425126
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,35200,21455,667376,528293,26822,135808,27157,581995,1726297,666495
3318,homo,L,Female,3.3,0,Dark,0,3.3,93290,50982,1819939,1356063,66445,278019,64081,1504634,4484174,1628993
3318,homo,L,Female,3.3,0,Dark,0,3.9,65141,31167,1245922,829803,39190,268435,43568,881126,4542727,1059001
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,29640,15322,617426,405420,20969,91142,17330,508177,1443064,476432
3318,homo,L,Female,3.3,0,Dark,0,3.75,42207,27262,660213,602864,27872,171641,30384,508399,1766623,697791
3318,homo,L,Female,3.3,0,Dark,0,4.05,37518,23790,692844,561533,23335,171394,28506,501808,1949459,678718
3318,homo,L,Female,3.3,0,Dark,0,3.5999999999999996,128082,75270,2091803,1560333,82584,505683,91923,1571689,5605825,1983938
