DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
2006,het,L,Male,20.6,0,Light Flicker,0,4.35,30,26364,8609.0,548320,254632.0,21219,74818.0,13436.0,430788,1289791.0,345612.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.75,30,208348,90340.0,4221481,1924078.0,181848,578876.0,116874.0,3407888,8108491.0,2546568.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.2,30,157095,76486.0,2608421,1583892.0,129639,581766.0,103083.0,2013617,5285188.0,2177010.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.75,30,299671,172859.0,4715347,3548239.0,205519,1040290.0,216028.0,3180818,11703184.0,4745027.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,3.15,30,238787,145865.0,3368142,2567404.0,167143,837651.0,175664.0,2540668,6070527.0,3411010.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.3,30,84456,36166.0,1801689,947757.0,76182,223194.0,57078.0,1584416,3772301.0,1356458.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,30,30710,13102.0,740924,377917.0,25617,120827.0,17709.0,570335,1859594.0,455477.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.55,30,282250,41014.0,2114069,1111132.0,236965,570642.0,55027.0,1472706,5405794.0,1372694.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.05,30,98776,49699.0,1092330,1313415.0,238513,275658.0,65411.0,3311541,3965347.0,1627047.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.65,30,119774,64043.0,2192129,1404168.0,87359,533503.0,86298.0,1662793,5230137.0,1826175.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.9,30,143208,74375.0,2828758,1550549.0,113185,475186.0,93711.0,2059888,6219171.0,2060440.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.6,30,25829,17963.0,560390,375331.0,19127,98117.0,26157.0,373597,1246320.0,484393.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.75,30,201404,84313.0,1784498,2042902.0,418043,501940.0,111935.0,5275604,6168471.0,2574369.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,3.0,30,517813,172047.0,1620997,2784136.0,805294,1053731.0,206313.0,5187094,5327525.0,3635545.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.6,30,102896,49066.0,2133202,967722.0,83562,302612.0,63512.0,1733167,3892424.0,1293543.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.6,30,344735,120047.0,3982888,2165643.0,245778,891214.0,147624.0,2958056,7976365.0,2821132.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,195745,77006.0,3179258,1669969.0,132914,811857.0,96265.0,2288275,8616857.0,2086900.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,4.2,30,348251,99085.0,4311964,1872880.0,225711,948018.0,127707.0,2816990,9195811.0,2580520.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,4.5,30,150674,45578.0,1938425,891526.0,101588,427422.0,61875.0,1330880,4294850.0,1201982.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.7,30,142241,47266.0,2736065,1205447.0,98895,575055.0,66602.0,1978455,6486209.0,1598453.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,3.3,30,787930,289414.0,2582941,2560778.0,458193,2614215.0,316025.0,1699800,6562176.0,3430601.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.4,30,233860,106850.0,3177155,1530787.0,152545,1111016.0,136365.0,2424714,7401251.0,2109294.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,6.15,30,132778,32116.0,2549991,860400.0,84504,420307.0,54333.0,1605538,7048176.0,1228555.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.75,30,9530,5794.0,248285,132714.0,8060,25306.0,8256.0,188580,531054.0,176946.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,30,37126,8710.0,368810,186528.0,24652,96865.0,10716.0,259329,800470.0,224153.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,111811,51416.0,1904263,1081829.0,76382,465662.0,65521.0,1246095,4807145.0,1428703.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,294736,146659.0,4267173,2344628.0,193676,1421062.0,192513.0,3229018,11096552.0,3195499.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.15,30,290389,144435.0,3200521,1972855.0,199096,704482.0,173789.0,2542874,5346370.0,2558116.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.5,30,124038,42657.0,1677755,845706.0,81664,402761.0,55551.0,1187494,3822324.0,1127545.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.75,30,140789,57751.0,2159959,1060170.0,108152,397984.0,76009.0,1694028,4271211.0,1406245.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.65,30,213474,44234.0,461723,719422.0,134433,623948.0,52438.0,354943,2106936.0,874415.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,4.65,30,174101,135161.0,3233890,1670897.0,107507,940734.0,165421.0,1855735,9303013.0,2239040.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,35486,15623.0,581883,270624.0,23986,149306.0,18486.0,382599,1294147.0,356591.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.7,30,321345,68868.0,2956314,1827071.0,169061,1165673.0,107201.0,1765807,9397603.0,2529893.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,5.25,30,115639,75471.0,2028186,1111194.0,68323,577135.0,92830.0,1156504,6275194.0,1451382.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,30,129415,46334.0,2116127,1018043.0,83988,380683.0,64723.0,1354397,5492587.0,1303459.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.7,30,366868,121722.0,4304170,2272329.0,212602,1718476.0,150549.0,2556196,13203800.0,2951612.0,2006L_GLUT1_647_WGA_594_040724_0002
